text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, is_oov, text
storage,storage,NOUN,NN,compound,True,False,False,storage file delete
file,file,NOUN,NN,nsubj,True,False,False,storage file delete
delete,delete,ADJ,JJ,ROOT,True,False,False,storage file delete
dls,dls,NOUN,NN,compound,True,False,False,dls fs join
fs,fs,INTJ,UH,nsubj,True,False,False,dls fs join
join,join,VERB,VB,ROOT,True,False,False,dls fs join
feature,feature,VERB,VB,ROOT,True,False,False,feature
sf,sf,ADJ,JJ,amod,True,False,False,sf cluster node-type add
cluster,cluster,NOUN,NN,compound,True,False,False,sf cluster node-type add
node,node,NOUN,NN,compound,True,False,False,sf cluster node-type add
type,type,NOUN,NN,nsubj,True,False,False,sf cluster node-type add
add,add,VERB,VB,ROOT,True,False,False,sf cluster node-type add
account,account,VERB,VBP,ROOT,True,False,False,account clear
clear,clear,ADJ,JJ,advmod,True,False,False,account clear
resource,resource,NOUN,NN,nsubj,True,False,False,resource invoke-action
invoke,invoke,VERB,VB,ROOT,True,False,False,resource invoke-action
action,action,NOUN,NN,dobj,True,False,False,resource invoke-action
network,network,NOUN,NN,compound,True,False,False,network application-gateway url-path-map show
application,application,NOUN,NN,compound,True,False,False,network application-gateway url-path-map show
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway url-path-map show
url,url,ADJ,JJ,compound,True,False,False,network application-gateway url-path-map show
path,path,NOUN,NN,compound,True,False,False,network application-gateway url-path-map show
map,map,NOUN,NN,compound,True,False,False,network application-gateway url-path-map show
show,show,NOUN,NN,ROOT,True,False,False,network application-gateway url-path-map show
batch,batch,NOUN,NN,amod,True,False,False,batch node remote-desktop
node,node,NOUN,NN,nmod,True,False,False,batch node remote-desktop
remote,remote,ADJ,JJ,amod,True,False,False,batch node remote-desktop
desktop,desktop,NOUN,NN,ROOT,True,False,False,batch node remote-desktop
sql,sql,NOUN,NN,compound,True,False,False,sql dw update
dw,dw,PROPN,NNP,nsubj,True,False,False,sql dw update
update,update,NOUN,NN,ROOT,True,False,False,sql dw update
vmss,vmss,NOUN,NN,ROOT,True,False,True,vmss nic list-vm-nics
nic,nic,ADJ,JJ,compound,True,False,False,vmss nic list-vm-nics
list,list,NOUN,NN,compound,True,False,False,vmss nic list-vm-nics
vm,vm,PROPN,NNP,compound,True,False,False,vmss nic list-vm-nics
nics,nic,NOUN,NNS,dobj,True,False,False,vmss nic list-vm-nics
lab,lab,NOUN,NN,ROOT,True,False,False,lab
ad,ad,NOUN,NN,compound,True,False,False,ad group create
group,group,NOUN,NN,nsubj,True,False,False,ad group create
create,create,VERB,VBP,ROOT,True,False,False,ad group create
ad,ad,NOUN,NN,compound,True,False,False,ad sp credential list
sp,sp,X,FW,compound,True,False,False,ad sp credential list
credential,credential,NOUN,NN,compound,True,False,False,ad sp credential list
list,list,NOUN,NN,ROOT,True,False,False,ad sp credential list
network,network,NOUN,NN,compound,True,False,False,network watcher packet-capture stop
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher packet-capture stop
packet,packet,NOUN,NN,compound,True,False,False,network watcher packet-capture stop
capture,capture,NOUN,NN,ROOT,True,False,False,network watcher packet-capture stop
stop,stop,NOUN,NN,dobj,True,False,False,network watcher packet-capture stop
network,network,NOUN,NN,compound,True,False,False,network lb inbound-nat-rule list
lb,lb,ADP,IN,nmod,True,False,False,network lb inbound-nat-rule list
inbound,inbound,ADJ,JJ,amod,True,False,False,network lb inbound-nat-rule list
nat,nat,NOUN,NN,compound,True,False,False,network lb inbound-nat-rule list
rule,rule,NOUN,NN,compound,True,False,False,network lb inbound-nat-rule list
list,list,NOUN,NN,ROOT,True,False,False,network lb inbound-nat-rule list
network,network,NOUN,NN,compound,True,False,False,network application-gateway redirect-config
application,application,NOUN,NN,compound,True,False,False,network application-gateway redirect-config
gateway,gateway,NOUN,NN,nsubj,True,False,False,network application-gateway redirect-config
redirect,redirect,VERB,VB,ROOT,True,False,False,network application-gateway redirect-config
config,config,NOUN,NN,dobj,True,False,False,network application-gateway redirect-config
network,network,NOUN,NN,compound,True,False,False,network application-gateway ssl-cert show
application,application,NOUN,NN,compound,True,False,False,network application-gateway ssl-cert show
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway ssl-cert show
ssl,ssl,NOUN,NN,amod,True,False,False,network application-gateway ssl-cert show
cert,cert,NOUN,NN,compound,True,False,False,network application-gateway ssl-cert show
show,show,NOUN,NN,ROOT,True,False,False,network application-gateway ssl-cert show
servicebus,servicebus,NOUN,NN,compound,True,False,True,servicebus queue authorization-rule keys
queue,queue,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule keys
authorization,authorization,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule keys
rule,rule,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule keys
keys,key,NOUN,NNS,ROOT,True,False,False,servicebus queue authorization-rule keys
lab,lab,NOUN,NN,compound,True,False,False,lab arm-template show
arm,arm,NOUN,NN,compound,True,False,False,lab arm-template show
template,template,NOUN,NN,compound,True,False,False,lab arm-template show
show,show,NOUN,NN,ROOT,True,False,False,lab arm-template show
keyvault,keyvault,NOUN,NN,compound,True,False,True,keyvault list-deleted
list,list,NOUN,NN,nsubj,True,False,False,keyvault list-deleted
deleted,delete,VERB,VBD,ROOT,True,False,False,keyvault list-deleted
acr,acr,NOUN,NN,compound,True,False,False,acr show
show,show,NOUN,NN,ROOT,True,False,False,acr show
dms,dms,NOUN,NN,compound,True,False,False,dms project
project,project,NOUN,NN,ROOT,True,False,False,dms project
vmss,vmss,NOUN,NN,ROOT,True,False,True,vmss disk
disk,disk,NOUN,NN,dobj,True,False,False,vmss disk
batch,batch,ADJ,JJ,amod,True,False,False,batch task delete
task,task,NOUN,NN,nsubj,True,False,False,batch task delete
delete,delete,ADJ,JJ,ROOT,True,False,False,batch task delete
batchai,batchai,ADJ,JJ,compound,True,False,True,batchai workspace show
workspace,workspace,NOUN,NN,compound,True,False,False,batchai workspace show
show,show,NOUN,NN,ROOT,True,False,False,batchai workspace show
keyvault,keyvault,NOUN,NN,amod,True,False,True,keyvault certificate show
certificate,certificate,NOUN,NN,compound,True,False,False,keyvault certificate show
show,show,NOUN,NN,ROOT,True,False,False,keyvault certificate show
sf,sf,NOUN,NN,amod,True,False,False,sf cluster show
cluster,cluster,NOUN,NN,compound,True,False,False,sf cluster show
show,show,NOUN,NN,ROOT,True,False,False,sf cluster show
storage,storage,NOUN,NN,compound,True,False,False,storage directory create
directory,directory,NOUN,NN,nsubj,True,False,False,storage directory create
create,create,NOUN,NN,ROOT,True,False,False,storage directory create
group,group,NOUN,NN,compound,True,False,False,group deployment operation
deployment,deployment,NOUN,NN,compound,True,False,False,group deployment operation
operation,operation,NOUN,NN,ROOT,True,False,False,group deployment operation
network,network,NOUN,NN,compound,True,False,False,network dns zone import
dns,dns,NOUN,NN,amod,True,False,False,network dns zone import
zone,zone,NOUN,NN,compound,True,False,False,network dns zone import
import,import,NOUN,NN,ROOT,True,False,False,network dns zone import
storage,storage,NOUN,NN,compound,True,False,False,storage account delete
account,account,NOUN,NN,nsubj,True,False,False,storage account delete
delete,delete,ADJ,JJ,ROOT,True,False,False,storage account delete
batch,batch,ADJ,JJ,amod,True,False,False,batch task file download
task,task,NOUN,NN,compound,True,False,False,batch task file download
file,file,NOUN,NN,compound,True,False,False,batch task file download
download,download,NOUN,NN,ROOT,True,False,False,batch task file download
network,network,NOUN,NN,compound,True,False,False,network application-gateway probe
application,application,NOUN,NN,compound,True,False,False,network application-gateway probe
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway probe
probe,probe,NOUN,NN,ROOT,True,False,False,network application-gateway probe
backup,backup,ADJ,JJ,amod,True,False,False,backup policy list
policy,policy,NOUN,NN,compound,True,False,False,backup policy list
list,list,NOUN,NN,ROOT,True,False,False,backup policy list
webapp,webapp,X,FW,compound,True,False,False,webapp config connection-string list
config,config,NOUN,NN,compound,True,False,False,webapp config connection-string list
connection,connection,NOUN,NN,compound,True,False,False,webapp config connection-string list
string,string,NOUN,NN,compound,True,False,False,webapp config connection-string list
list,list,NOUN,NN,ROOT,True,False,False,webapp config connection-string list
sf,sf,PROPN,NNP,compound,True,False,False,sf application
application,application,NOUN,NN,ROOT,True,False,False,sf application
sql,sql,NOUN,NN,compound,True,False,False,sql server dns-alias list
server,server,NOUN,NN,nmod,True,False,False,sql server dns-alias list
dns,dns,NOUN,NN,amod,True,False,False,sql server dns-alias list
alias,alias,NOUN,NN,compound,True,False,False,sql server dns-alias list
list,list,NOUN,NN,ROOT,True,False,False,sql server dns-alias list
sql,sql,NOUN,NN,compound,True,False,False,sql db audit-policy
db,db,NOUN,NN,compound,True,False,False,sql db audit-policy
audit,audit,NOUN,NN,compound,True,False,False,sql db audit-policy
policy,policy,NOUN,NN,ROOT,True,False,False,sql db audit-policy
backup,backup,ADJ,JJ,amod,True,False,False,backup job
job,job,NOUN,NN,ROOT,True,False,False,backup job
storage,storage,NOUN,NN,compound,True,False,False,storage directory list
directory,directory,NOUN,NN,compound,True,False,False,storage directory list
list,list,NOUN,NN,ROOT,True,False,False,storage directory list
dla,dla,NOUN,NN,ROOT,True,False,False,dla catalog tvf
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog tvf
tvf,tvf,NOUN,NN,dobj,True,False,True,dla catalog tvf
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp config ssl delete
config,config,NOUN,NN,compound,True,False,False,functionapp config ssl delete
ssl,ssl,NOUN,NN,nsubj,True,False,False,functionapp config ssl delete
delete,delete,ADJ,JJ,ROOT,True,False,False,functionapp config ssl delete
storage,storage,NOUN,NN,compound,True,False,False,storage container lease release
container,container,NOUN,NN,compound,True,False,False,storage container lease release
lease,lease,NOUN,NN,compound,True,False,False,storage container lease release
release,release,NOUN,NN,ROOT,True,False,False,storage container lease release
policy,policy,NOUN,NN,compound,True,False,False,policy assignment list
assignment,assignment,NOUN,NN,compound,True,False,False,policy assignment list
list,list,NOUN,NN,ROOT,True,False,False,policy assignment list
sql,sql,NOUN,NN,compound,True,False,False,sql dw list
dw,dw,NOUN,NN,nsubj,True,False,False,sql dw list
list,list,NOUN,NN,ROOT,True,False,False,sql dw list
network,network,NOUN,NN,compound,True,False,False,network application-gateway redirect-config create
application,application,NOUN,NN,compound,True,False,False,network application-gateway redirect-config create
gateway,gateway,NOUN,NN,nsubj,True,False,False,network application-gateway redirect-config create
redirect,redirect,VERB,VB,ROOT,True,False,False,network application-gateway redirect-config create
config,config,NOUN,NN,dobj,True,False,False,network application-gateway redirect-config create
create,create,NOUN,NN,dobj,True,False,False,network application-gateway redirect-config create
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp identity show
identity,identity,NOUN,NN,compound,True,False,False,functionapp identity show
show,show,NOUN,NN,ROOT,True,False,False,functionapp identity show
batch,batch,ADJ,JJ,amod,True,False,False,batch pool list
pool,pool,NOUN,NN,compound,True,False,False,batch pool list
list,list,NOUN,NN,ROOT,True,False,False,batch pool list
cdn,cdn,X,FW,compound,True,False,False,cdn profile create
profile,profile,NOUN,NN,nsubj,True,False,False,cdn profile create
create,create,NOUN,NN,ROOT,True,False,False,cdn profile create
keyvault,keyvault,NOUN,NN,amod,True,False,True,keyvault certificate issuer
certificate,certificate,NOUN,NN,compound,True,False,False,keyvault certificate issuer
issuer,issuer,NOUN,NN,ROOT,True,False,False,keyvault certificate issuer
network,network,NOUN,NN,ROOT,True,False,False,network dns record-set cname list
dns,dns,NOUN,NN,compound,True,False,False,network dns record-set cname list
record,record,NOUN,NN,compound,True,False,False,network dns record-set cname list
set,set,NOUN,NN,amod,True,False,False,network dns record-set cname list
cname,cname,NOUN,NN,compound,True,False,False,network dns record-set cname list
list,list,NOUN,NN,dobj,True,False,False,network dns record-set cname list
cdn,cdn,ADJ,JJ,compound,True,False,False,cdn endpoint list
endpoint,endpoint,NOUN,NN,compound,True,False,False,cdn endpoint list
list,list,NOUN,NN,ROOT,True,False,False,cdn endpoint list
sql,sql,NOUN,NN,compound,True,False,False,sql db op cancel
db,db,NOUN,NN,nsubj,True,False,False,sql db op cancel
op,op,NOUN,NN,compound,True,False,False,sql db op cancel
cancel,cancel,VERB,VB,ROOT,True,False,False,sql db op cancel
dls,dls,X,FW,compound,True,False,False,dls fs show
fs,fs,NOUN,NN,compound,True,False,False,dls fs show
show,show,NOUN,NN,ROOT,True,False,False,dls fs show
vm,vm,PROPN,NNP,nmod,True,False,False,vm secret remove
secret,secret,ADJ,JJ,amod,True,False,False,vm secret remove
remove,remove,NOUN,NN,ROOT,True,False,False,vm secret remove
webapp,webapp,NOUN,NN,compound,True,False,False,webapp deployment slot delete
deployment,deployment,NOUN,NN,compound,True,False,False,webapp deployment slot delete
slot,slot,NOUN,NN,nsubj,True,False,False,webapp deployment slot delete
delete,delete,ADJ,JJ,ROOT,True,False,False,webapp deployment slot delete
extension,extension,NOUN,NN,compound,True,False,False,extension list
list,list,NOUN,NN,ROOT,True,False,False,extension list
monitor,monitor,VERB,VB,ROOT,True,False,False,monitor diagnostic-settings categories
